Date,Temperature
2023-01-01,0.1755510040538789
2023-01-02,0.1416026250446023
2023-01-03,-0.13973381084363093
2023-01-04,-0.3883692190582722
2023-01-05,0.43089712256655743
2023-01-06,0.5313240884618924
2023-01-07,0.7313241821467007
2023-01-08,-0.4585683136277405
2023-01-09,-1.1567523743159036
2023-01-10,-0.1699739418332359
2023-01-11,-1.008588689559879
2023-01-12,-0.34430857042313345
2023-01-13,-0.49922637135309345
2023-01-14,-0.09216224591010375
2023-01-15,-1.0270638576984843
2023-01-16,0.8372163225698448
2023-01-17,0.8123650919042945
2023-01-18,-0.5756002386516738
2023-01-19,-0.7485874331496934
2023-01-20,0.17469720940680464
2023-01-21,1.3434922276402388
2023-01-22,0.18151318347499973
2023-01-23,0.47871670450668513
2023-01-24,-0.25950589106846433
2023-01-25,-1.055339355066708
2023-01-26,-0.09530272676392501
2023-01-27,0.0848680501550193
2023-01-28,0.377923393189783
2023-01-29,0.038630802523045266
2023-01-30,-0.012150493944628386
2023-01-31,1.250690979882457
2023-02-01,0.08331045634450145
2023-02-02,-0.500993595305382
2023-02-03,1.3128072902626644
2023-02-04,0.38757459126221827
2023-02-05,0.9374996377592802
2023-02-06,0.29661694174106834
2023-02-07,0.7982679210376106
2023-02-08,1.4666021006144494
2023-02-09,-3.10885604313289
2023-02-10,0.2846988150978782
2023-02-11,-0.718479771400321
2023-02-12,-0.1855887008512185
2023-02-13,-0.12397170322411906
2023-02-14,-0.63852309378465
2023-02-15,0.8261019113383976
2023-02-16,-0.6009969450520932
2023-02-17,-0.29991185760157985
2023-02-18,0.588380945973141
2023-02-19,0.06860640883174801
2023-02-20,0.40094516529058893
2023-02-21,-0.5155322687833921
2023-02-22,-0.049966375727416246
2023-02-23,-0.48086549057543715
2023-02-24,-1.0311743203825738
2023-02-25,-0.9900197156430427
2023-02-26,1.1924694644645508
2023-02-27,0.6465867684921542
2023-02-28,0.7618307881760324
2023-03-01,0.6091430112647049
2023-03-02,0.5849352647287112
2023-03-03,-0.07862908606111518
2023-03-04,0.26200436384951115
2023-03-05,0.11554050246712351
2023-03-06,1.2423745375281066
2023-03-07,0.38957923462479416
2023-03-08,-0.4603145886896113
2023-03-09,1.2509889302144173
2023-03-10,0.9798851058981632
2023-03-11,-0.41026729350267865
2023-03-12,0.02738747014535676
2023-03-13,-0.6958618339378344
2023-03-14,0.664093183449957
2023-03-15,-0.31431778647359887
2023-03-16,-1.148148231924237
2023-03-17,0.5669388154032131
2023-03-18,-1.1201784770358576
2023-03-19,-3.2323398507591214
2023-03-20,-0.17063808618904044
2023-03-21,-0.6121519395371375
2023-03-22,-0.6608821208911616
2023-03-23,0.7229785012896272
2023-03-24,-0.1949609831369628
2023-03-25,0.6863307459793063
2023-03-26,-1.0675957963277458
2023-03-27,0.2329549866932492
2023-03-28,-0.20977619562091734
2023-03-29,-1.4650838449857932
2023-03-30,0.28545896826656036
2023-03-31,0.7351935402117586
2023-04-01,-0.10181550759884113
2023-04-02,1.5905299958612662
2023-04-03,-0.22538778186860953
2023-04-04,0.21323035259422674
2023-04-05,-0.31424174181139186
2023-04-06,-0.6910423537306867
2023-04-07,-0.6699290192108701
2023-04-08,-0.04795656827794483
2023-04-09,-0.4432060451004499
2023-04-10,-0.058884185394476575
2023-04-11,0.7023236305842255
2023-04-12,-0.4026121533772545
2023-04-13,4.614289055670389
2023-04-14,-0.09695014658624027
2023-04-15,0.28351428928045663
2023-04-16,0.09128381356144286
2023-04-17,0.7800645076632674
2023-04-18,0.1533455497090627
2023-04-19,-1.0501309136330643
2023-04-20,-0.6040400210696375
2023-04-21,2.7282133956745347
2023-04-22,1.2306917529732173
2023-04-23,0.7385278647932165
2023-04-24,0.27935528981010554
2023-04-25,0.011655913726837386
2023-04-26,-0.2308333918641276
2023-04-27,0.5293373762028791
2023-04-28,-0.0054840598554225205
2023-04-29,0.031006129949633237
2023-04-30,-0.2262188885113413
2023-05-01,0.11086424189686948
2023-05-02,-0.8814746021411839
2023-05-03,-0.1552156640345026
2023-05-04,0.2897680082743523
2023-05-05,-1.1977579385172887
2023-05-06,-2.013621449702418
2023-05-07,-0.7569648305788896
2023-05-08,0.6388683738144878
2023-05-09,-0.8319220850240902
2023-05-10,-0.12935880629686472
2023-05-11,0.36613892569155426
2023-05-12,-0.38890645975594096
2023-05-13,0.09947648500378226
2023-05-14,0.14677512685936223
2023-05-15,1.0068137915009874
2023-05-16,0.24757125553564233
2023-05-17,-0.5829308891662354
2023-05-18,-1.0790407146788648
2023-05-19,2.1839496415770157
2023-05-20,0.5651361972153484
