Date,Temperature
2023-01-01,29.77981155466905
2023-01-02,23.8360314598933
2023-01-03,25.664972935453843
2023-01-04,21.33094222027703
2023-01-05,27.804587337337868
2023-01-06,29.443983584061908
2023-01-07,14.69799289289863
2023-01-08,30.627359998455624
2023-01-09,29.835351653094598
2023-01-10,23.70057051304128
2023-01-11,25.118767993382924
2023-01-12,34.8034973672943
2023-01-13,31.35807617947276
2023-01-14,-16.05105137249865
2023-01-15,15.401691352016897
2023-01-16,30.201212384150082
2023-01-17,26.594418581037978
2023-01-18,15.333701268264532
2023-01-19,27.678893898661727
2023-01-20,18.950152462919547
2023-01-21,30.677151897059264
2023-01-22,27.735709885118656
2023-01-23,22.899237236010407
2023-01-24,38.442609996358
2023-01-25,15.007547729506177
2023-01-26,28.93303579719002
2023-01-27,20.930417899358567
2023-01-28,24.04372688705877
2023-01-29,23.079978881252583
2023-01-30,27.534723138880025
2023-01-31,26.258263065976767
2023-02-01,18.1134403493674
2023-02-02,28.486822216823455
2023-02-03,26.298160837116903
2023-02-04,24.576266769554092
2023-02-05,22.804326951880974
2023-02-06,17.508220246856183
2023-02-07,13.87443823321523
2023-02-08,30.75423174900999
2023-02-09,26.24926711678423
2023-02-10,27.182530245614107
2023-02-11,27.366915279130545
2023-02-12,21.429387257567658
2023-02-13,29.77368090536371
2023-02-14,21.330491262882443
2023-02-15,20.477470967056078
2023-02-16,30.998782111721457
2023-02-17,19.399970142818486
2023-02-18,28.68643962436679
2023-02-19,27.38819648886846
2023-02-20,21.576568269458246
2023-02-21,29.506236686706774
2023-02-22,27.275841924851896
2023-02-23,38.10198100708748
2023-02-24,22.89361660658532
2023-02-25,28.085175774490022
2023-02-26,29.500526592979856
2023-02-27,19.138835865877045
2023-02-28,17.811025235304186
2023-03-01,25.781879774752724
2023-03-02,30.413491164569432
2023-03-03,37.88231548604692
2023-03-04,31.320244957778996
2023-03-05,26.54816763911357
2023-03-06,24.054695232827353
2023-03-07,27.27953462329037
2023-03-08,29.784296471501815
2023-03-09,27.82810372453634
2023-03-10,33.03893385596165
2023-03-11,24.350129098290672
2023-03-12,37.76319722332461
2023-03-13,24.521277970258055
2023-03-14,26.451493195975296
2023-03-15,20.15581389357419
2023-03-16,21.87946130245723
2023-03-17,18.144692038695954
2023-03-18,24.572368950125924
2023-03-19,25.881991329363398
2023-03-20,21.13986749133567
2023-03-21,20.742904447959944
2023-03-22,28.22128750909859
2023-03-23,29.088664781750918
2023-03-24,20.904651970955573
2023-03-25,23.867578373953613
2023-03-26,35.85481523943186
2023-03-27,22.00603761433478
2023-03-28,31.68215222874803
2023-03-29,31.072838991058443
2023-03-30,15.735797198303267
2023-03-31,23.72175407297205
2023-04-01,23.436152339780712
2023-04-02,24.942235556902027
2023-04-03,44.181615737177665
2023-04-04,22.71622172075657
2023-04-05,23.938513213892502
2023-04-06,24.18627391992546
2023-04-07,22.42754214747053
2023-04-08,34.57350085134757
2023-04-09,17.49312096794383
2023-04-10,28.388577044621975
2023-04-11,27.052695286546577
2023-04-12,13.855214190232878
2023-04-13,20.277246803618475
2023-04-14,36.606338672334246
2023-04-15,20.56964713470147
2023-04-16,29.979989701952878
2023-04-17,16.111375885082573
2023-04-18,32.75575342919933
2023-04-19,30.965909794285412
2023-04-20,22.58622448267516
2023-04-21,24.224734467492517
2023-04-22,25.14577773528254
2023-04-23,20.03468602691683
2023-04-24,27.110448385302895
2023-04-25,29.64310968494105
2023-04-26,25.597896680025176
2023-04-27,29.61309142880004
2023-04-28,30.61148958318735
2023-04-29,11.147547789030988
2023-04-30,-9.057384021016766
2023-05-01,20.793776174867293
2023-05-02,28.051068530577446
2023-05-03,22.373769254457315
2023-05-04,28.111350594987986
2023-05-05,20.409939015251275
2023-05-06,19.764082326601937
2023-05-07,23.894359718274607
2023-05-08,19.681104328346958
2023-05-09,28.51828604978359
2023-05-10,26.301643778778466
2023-05-11,19.60662420004627
2023-05-12,36.42313559567672
2023-05-13,30.058828341754737
2023-05-14,24.742965213163348
2023-05-15,26.777551865517847
2023-05-16,27.33445804381883
2023-05-17,12.076111685387193
2023-05-18,20.94721973967025
2023-05-19,28.71847874422752
2023-05-20,-1.5992252238340292
2023-05-21,26.426069909861372
2023-05-22,18.812489533461353
2023-05-23,20.08786271800586
2023-05-24,23.974124830964406
2023-05-25,36.34721432808774
2023-05-26,4.8914138883125275
2023-05-27,28.861065478369934
2023-05-28,33.157475520516186
2023-05-29,29.942571118081215
2023-05-30,28.834602936232102
2023-05-31,15.125808119511532
2023-06-01,26.360134493528363
2023-06-02,24.7827293646167
2023-06-03,25.935531441172714
2023-06-04,26.737573095781283
2023-06-05,23.779183603259444
2023-06-06,31.510268527491746
2023-06-07,20.24935711623341
2023-06-08,7.7757028991430985
2023-06-09,27.7954784711466
2023-06-10,18.92567870027751
2023-06-11,17.237806896910502
2023-06-12,28.12503466432013
2023-06-13,28.457416444328462
2023-06-14,31.650070664210297
2023-06-15,28.51027220398914
2023-06-16,35.63589824600508
2023-06-17,22.10400697210725
2023-06-18,20.137644679742404
2023-06-19,26.429125776213198
2023-06-20,25.781540887400357
2023-06-21,31.258602077366824
2023-06-22,27.32259684895367
2023-06-23,27.549925591977257
2023-06-24,19.866027156037852
2023-06-25,24.405691930807375
2023-06-26,28.542001958054854
2023-06-27,30.234936016425596
2023-06-28,17.283205428849318
2023-06-29,22.694971970305783
2023-06-30,28.2039024157616
2023-07-01,24.3713504353448
2023-07-02,28.677678794081416
2023-07-03,32.48134569267126
2023-07-04,27.226094971783713
2023-07-05,25.965156497430414
2023-07-06,23.631826659732983
2023-07-07,28.094294384012112
2023-07-08,21.949623366255416
2023-07-09,33.43977196605631
2023-07-10,36.51580037323605
2023-07-11,23.448448409687554
2023-07-12,26.307330582865553
2023-07-13,15.123944697733695
2023-07-14,16.107656298043175
2023-07-15,27.913424075727587
2023-07-16,28.26727312436173
2023-07-17,33.804356945429575
2023-07-18,32.21510415993357
2023-07-19,18.38323037790019
2023-07-20,19.479910585209232
2023-07-21,29.514726931230893
2023-07-22,28.61764773698145
2023-07-23,23.531700626406327
2023-07-24,29.057269426752075
2023-07-25,23.665981265161502
2023-07-26,29.857861927219016
2023-07-27,73.38572862142962
2023-07-28,18.605178269512407
2023-07-29,30.246364697803184
2023-07-30,35.01632815754464
2023-07-31,26.515941195029363
2023-08-01,30.680663256566202
2023-08-02,34.109764387187745
2023-08-03,28.921074021861422
2023-08-04,31.049727725866177
2023-08-05,25.012301379578187
2023-08-06,31.20695037410042
2023-08-07,23.631067066159847
2023-08-08,24.10142432401775
2023-08-09,33.80336897446114
2023-08-10,29.091711515178176
2023-08-11,30.689148613605944
2023-08-12,25.10724658228986
2023-08-13,27.559473958994733
2023-08-14,21.116634333017764
2023-08-15,20.460555243247946
2023-08-16,27.77441991033746
2023-08-17,36.46691918221834
2023-08-18,11.095568052224385
2023-08-19,9.273675778202133
2023-08-20,27.471609458552756
2023-08-21,19.25709437884489
2023-08-22,47.71551949936489
2023-08-23,23.754455606800345
2023-08-24,26.008520898599336
2023-08-25,22.406734117182825
2023-08-26,25.159993705579826
2023-08-27,16.009156325801694
2023-08-28,24.857733940265103
2023-08-29,27.530176022604063
2023-08-30,23.27204455819587
2023-08-31,54.77409467380458
2023-09-01,24.53971648264208
2023-09-02,21.915403483113185
2023-09-03,18.264680457868256
2023-09-04,20.5826781930297
2023-09-05,28.142335720056828
2023-09-06,33.715072785528946
2023-09-07,23.892817116336182
2023-09-08,17.51455041596423
2023-09-09,28.33528837906955
2023-09-10,21.124129338733617
2023-09-11,32.47347668349378
2023-09-12,18.163792329050565
2023-09-13,20.831390129521154
2023-09-14,19.292417865857654
2023-09-15,36.39469034541173
2023-09-16,27.009279849624498
2023-09-17,32.942427558485626
2023-09-18,25.918665017230342
2023-09-19,16.399679772848607
2023-09-20,32.222881897545534
2023-09-21,21.952793669029962
2023-09-22,17.068712451028684
2023-09-23,26.395697557425883
2023-09-24,25.60493374117965
2023-09-25,23.25235193343495
2023-09-26,27.056823671296556
2023-09-27,26.07289763276411
2023-09-28,25.557704357711675
2023-09-29,29.96217060111014
2023-09-30,21.746337843592382
2023-10-01,24.1183812311466
2023-10-02,26.798675136133674
2023-10-03,30.554447801351586
2023-10-04,32.38656360564151
2023-10-05,30.786795879727567
2023-10-06,16.116153393992207
2023-10-07,28.276382504985424
2023-10-08,20.09529306503385
2023-10-09,24.691785462484678
2023-10-10,24.791154486276188
2023-10-11,15.678405223129062
2023-10-12,23.061806650229812
2023-10-13,32.960253448141486
2023-10-14,26.196651967658863
2023-10-15,12.8091635620151
2023-10-16,19.913609706361065
2023-10-17,60.20898784411365
2023-10-18,20.94052602279704
2023-10-19,22.333599533413814
2023-10-20,19.12296753200474
2023-10-21,16.5410667199822
2023-10-22,18.022707196317732
2023-10-23,15.715687313904741
2023-10-24,33.00189403930989
2023-10-25,26.756765875378996
2023-10-26,22.18714308555553
2023-10-27,17.225616181162128
2023-10-28,26.029740058828462
2023-10-29,23.73823342696016
2023-10-30,18.173506543643942
2023-10-31,30.834486936952
2023-11-01,28.138678317701768
2023-11-02,27.401916755581922
2023-11-03,20.143379355845475
2023-11-04,31.442009573662144
2023-11-05,23.052473729978832
2023-11-06,30.500467059087725
2023-11-07,21.63642790206024
2023-11-08,26.324101222997207
2023-11-09,29.46564100468496
2023-11-10,15.330313159850869
2023-11-11,26.804138902350612
2023-11-12,20.680796280730064
2023-11-13,24.354881395423206
2023-11-14,18.88921708247162
2023-11-15,21.697162938072108
2023-11-16,24.628263443585485
2023-11-17,20.020272437869895
2023-11-18,18.331112814022163
2023-11-19,23.71931037654301
2023-11-20,22.071229014634422
2023-11-21,21.628655726161256
2023-11-22,24.655392240752327
2023-11-23,23.72032730044452
2023-11-24,26.32184369371294
2023-11-25,28.86242645916283
2023-11-26,32.35272525631719
2023-11-27,19.858107094223065
2023-11-28,36.81524224889972
2023-11-29,20.30214595432694
2023-11-30,29.087836282408006
2023-12-01,19.504121691091857
2023-12-02,32.62524422927665
2023-12-03,24.431703276077567
2023-12-04,24.443586287449417
2023-12-05,23.803181528414807
2023-12-06,20.765512016374128
2023-12-07,22.824180622753826
2023-12-08,21.236923639860677
2023-12-09,33.907258185556095
2023-12-10,33.541330208617225
2023-12-11,28.99755548591894
2023-12-12,21.18841847247872
2023-12-13,23.95018027496667
2023-12-14,18.132027510759528
2023-12-15,29.80820700265584
2023-12-16,22.023643469728757
2023-12-17,14.440962608396521
2023-12-18,25.54289152544408
2023-12-19,24.670323290616754
2023-12-20,27.086709972434015
2023-12-21,32.08676629188747
2023-12-22,21.434886233524747
2023-12-23,27.749818138946573
2023-12-24,49.70593242502366
2023-12-25,24.71229929955547
2023-12-26,20.675576338670023
2023-12-27,18.642573076628196
2023-12-28,31.26983563464794
2023-12-29,23.76647544300505
2023-12-30,26.118724366899333
2023-12-31,12.831826242864672
