Date,Temperature
2023-01-01,25.607057601183595
2023-01-02,25.377925488851652
2023-01-03,23.47906569901022
2023-01-04,21.800919114480546
2023-01-05,27.330497636261143
2023-01-06,28.008322130455653
2023-01-07,29.358208200717353
2023-01-08,21.32711543690003
2023-01-09,16.614772954266023
2023-01-10,23.27496213668845
2023-01-11,17.61479295668663
2023-01-12,22.098303254375008
2023-01-13,21.05269683660755
2023-01-14,23.80014651282984
2023-01-15,17.49009615451738
2023-01-16,30.072919492466394
2023-01-17,29.905187920514464
2023-01-18,20.53721698007886
2023-01-19,19.369652506061485
2023-01-20,25.6012949763782
2023-01-21,33.48999185164586
2023-01-22,25.647298897078464
2023-01-23,27.653252422808624
2023-01-24,22.670672764172057
2023-01-25,17.29925274377759
2023-01-26,23.77895006596628
2023-01-27,24.994999606495
2023-01-28,26.972955306864957
2023-01-29,24.68292467015019
2023-01-30,24.340180007042314
2023-01-31,32.86363658679005
2023-02-01,24.984486740479756
2023-02-02,21.040769087213658
2023-02-03,33.28288610099497
2023-02-04,27.038095365548376
2023-02-05,30.749774426680688
2023-02-06,26.424183332757796
2023-02-07,29.810040092168816
2023-02-08,34.3209129756203
2023-02-09,3.4391913748111165
2023-02-10,26.34374280474179
2023-02-11,19.572861976891428
2023-02-12,23.16957145761164
2023-02-13,23.585450896744558
2023-02-14,20.112523750789876
2023-02-15,29.997903583103202
2023-02-16,20.36580375937067
2023-02-17,22.39795563502675
2023-02-18,28.393423235901743
2023-02-19,24.885242842398327
2023-02-20,27.128339081437552
2023-02-21,20.942641369138794
2023-02-22,24.084944466334537
2023-02-23,21.176622264555366
2023-02-24,17.46235288591508
2023-02-25,17.740122894126028
2023-02-26,32.47067470760205
2023-02-27,28.78627919701127
2023-02-28,29.564110316917642
2023-03-01,28.533555283895254
2023-03-02,28.3701668612235
2023-03-03,23.891487589877354
2023-03-04,26.19056825843041
2023-03-05,25.20202109010554
2023-03-06,32.807505364641905
2023-03-07,27.051625559965427
2023-03-08,21.31532908051672
2023-03-09,32.86564758086177
2023-03-10,31.035852057786045
2023-03-11,21.653119655423072
2023-03-12,24.60703861689722
2023-03-13,19.725520098976
2023-03-14,28.904437470121895
2023-03-15,22.300723867004855
2023-03-16,16.672845986868513
2023-03-17,28.248701136827666
2023-03-18,16.861625811001794
2023-03-19,2.605746406129146
2023-03-20,23.27047954271549
2023-03-21,20.290513936292193
2023-03-22,19.961613125301625
2023-03-23,29.301879635423944
2023-03-24,23.106313920722553
2023-03-25,29.05452827929046
2023-03-26,17.216528785881202
2023-03-27,25.994501602407663
2023-03-28,23.006319722761955
2023-03-29,14.533712142681994
2023-03-30,26.348873403206838
2023-03-31,29.3843241512484
2023-04-01,23.734992525918447
2023-04-02,35.157355281363266
2023-04-03,22.900950458067207
2023-04-04,25.86137162071255
2023-04-05,22.301237124915584
2023-04-06,19.758048829726413
2023-04-07,19.9005517438
2023-04-08,24.098509515380094
2023-04-09,21.43080194979382
2023-04-10,24.02475435929498
2023-04-11,29.162471089484868
2023-04-12,21.704787466326685
2023-04-13,55.565996894784675
2023-04-14,23.767830925824672
2023-04-15,26.335747933982766
2023-04-16,25.038302334473094
2023-04-17,29.687177478994414
2023-04-18,25.457183503868727
2023-04-19,17.33440674000586
2023-04-20,20.34526473935749
2023-04-21,42.83606655334984
2023-04-22,32.72865326091556
2023-04-23,29.406828932237822
2023-04-24,26.30767706987557
2023-04-25,24.500859622269537
2023-04-26,22.864195709898873
2023-04-27,27.99491296071653
2023-04-28,24.385174618542443
2023-04-29,24.63146249777053
2023-04-30,22.895340964295197
2023-05-01,25.170459009866473
2023-05-02,18.472740234506126
2023-05-03,23.374572058136586
2023-05-04,26.377956954996996
2023-05-05,16.33800888431561
2023-05-06,10.83139751882671
2023-05-07,19.313109872073824
2023-05-08,28.734184454112878
2023-05-09,18.807191340855034
2023-05-10,23.549091036791577
2023-05-11,26.893416901516108
2023-05-12,21.797293047508273
2023-05-13,25.093598173862418
2023-05-14,25.412836913239033
2023-05-15,31.21760526057702
2023-05-16,26.093153044744692
2023-05-17,20.487739288177586
2023-05-18,17.139282142778097
2023-05-19,39.162597973067925
2023-05-20,28.236534496617818
2023-05-21,25.577716394155193
2023-05-22,23.43050443859543
2023-05-23,22.481640737846643
2023-05-24,31.36699879748359
2023-05-25,21.490783953269933
2023-05-26,13.39972989947716
2023-05-27,25.799670686748357
2023-05-28,22.68971948752747
2023-05-29,36.82741353908565
2023-05-30,25.00999757027151
2023-05-31,16.234100981137406
2023-06-01,27.781919657527794
2023-06-02,28.210543717134424
2023-06-03,29.921799954058926
2023-06-04,16.718443023841225
2023-06-05,26.426837641180892
2023-06-06,20.340082240783374
2023-06-07,20.133646007184275
2023-06-08,23.429528713930935
2023-06-09,29.730492579423967
2023-06-10,28.29340283797729
2023-06-11,28.208988928877886
2023-06-12,29.495474955700132
2023-06-13,29.738840125343046
2023-06-14,23.91980812560049
2023-06-15,22.730757621838723
2023-06-16,23.11365369619139
2023-06-17,20.998494410933713
2023-06-18,29.172033696800604
2023-06-19,22.94941375695581
2023-06-20,21.870115756599503
2023-06-21,20.956294503285456
2023-06-22,30.451215451511384
2023-06-23,19.483040892552708
2023-06-24,16.63654098875719
2023-06-25,24.6744090042975
2023-06-26,24.829511083918163
2023-06-27,28.302325465401736
2023-06-28,28.071032216054242
2023-06-29,25.189630012840475
2023-06-30,21.09087310882633
2023-07-01,31.07131848576758
2023-07-02,23.60951217188012
2023-07-03,27.417391702744823
2023-07-04,21.36153766941023
2023-07-05,61.04830429343586
2023-07-06,23.916166526638442
2023-07-07,23.571528088486335
2023-07-08,27.513812878407556
2023-07-09,27.090033558285544
2023-07-10,29.340101088762353
2023-07-11,20.62361431584157
2023-07-12,18.97689335723618
2023-07-13,16.29183631431153
